"Año";"Trimestre";"Mes";"Juego";"Cantidades jugadas";"GGR"
2018;"2018.T4";"Noviembre";"Ap. Deportivas Mutuas";1509;556
2018;"2018.T4";"Noviembre";"Ap. Hípicas de Contrapartida";7260697;273624
2018;"2018.T4";"Noviembre";"Apuestas Hípicas Mutuas";0;0
2018;"2018.T4";"Noviembre";"Bingo";7987263;1253146
2018;"2018.T4";"Noviembre";"Black Jack";102106551;2187979
2018;"2018.T4";"Noviembre";"Concursos";96426;66106
2018;"2018.T4";"Noviembre";"Juegos Complementarios";0;0
2018;"2018.T4";"Noviembre";"Máquinas de Azar";302078975;12082292
2018;"2018.T4";"Noviembre";"Otras Ap. de Contrapartida";4846034;556066
2018;"2018.T4";"Noviembre";"Punto y Banca";25832;675
2018;"2018.T4";"Noviembre";"Póquer Cash";113020024;2801522
2018;"2018.T4";"Noviembre";"Póquer Torneo";76278784;4201995
2018;"2018.T4";"Noviembre";"Ruleta Convencional";124648311;2806426
2018;"2018.T4";"Noviembre";"Ruleta en Vivo";186475050;4250691
2018;"2018.T4";"Diciembre";"Ap. Cruzadas";2724414;26175
2018;"2018.T4";"Diciembre";"Ap. Dep. de Contrap. Convencionales";168026162;14255800
2018;"2018.T4";"Diciembre";"Ap. Dep. de Contrap. en Directo";394919332;17232816
2018;"2018.T4";"Diciembre";"Ap. Deportivas Mutuas";1803;145
2018;"2018.T4";"Diciembre";"Ap. Hípicas de Contrapartida";7702911;345398
2018;"2018.T4";"Diciembre";"Apuestas Hípicas Mutuas";0;0
2018;"2018.T4";"Diciembre";"Bingo";9048388;1199935
2018;"2018.T4";"Diciembre";"Black Jack";102146615;2279282
2018;"2018.T4";"Diciembre";"Concursos";102066;68842
2018;"2018.T4";"Diciembre";"Juegos Complementarios";0;0
2018;"2018.T4";"Diciembre";"Máquinas de Azar";350529431;12658475
2018;"2018.T4";"Diciembre";"Otras Ap. de Contrapartida";4316172;242543
2018;"2018.T4";"Diciembre";"Punto y Banca";64556;-646
2018;"2018.T4";"Diciembre";"Póquer Cash";114663882;2600274
2018;"2018.T4";"Diciembre";"Póquer Torneo";80280117;4438953
2018;"2018.T4";"Diciembre";"Ruleta Convencional";134491050;3196559
2018;"2018.T4";"Diciembre";"Ruleta en Vivo";197645962;4651159
2019;"2019.T1";"Enero";"Ap. Cruzadas";2847072;30820
2019;"2019.T1";"Enero";"Ap. Dep. de Contrap. Convencionales";202283920;7217434
2019;"2019.T1";"Enero";"Ap. Dep. de Contrap. en Directo";401594736;19611345
2019;"2019.T1";"Enero";"Ap. Deportivas Mutuas";2219;210
2019;"2019.T1";"Enero";"Ap. Hípicas de Contrapartida";11198977;416397
2019;"2019.T1";"Enero";"Apuestas Hípicas Mutuas";0;0
2019;"2019.T1";"Enero";"Bingo";8613255;1116993
2019;"2019.T1";"Enero";"Black Jack";88639751;2149373
2019;"2019.T1";"Enero";"Concursos";990913;865913
2019;"2019.T1";"Enero";"Juegos Complementarios";0;0
2019;"2019.T1";"Enero";"Máquinas de Azar";320993664;11834490
2019;"2019.T1";"Enero";"Otras Ap. de Contrapartida";4917805;290193
2019;"2019.T1";"Enero";"Punto y Banca";29127;831
2019;"2019.T1";"Enero";"Póquer Cash";110793169;2592738
2019;"2019.T1";"Enero";"Póquer Torneo";93169972;5097882
2019;"2019.T1";"Enero";"Ruleta Convencional";118521274;2764979
2019;"2019.T1";"Enero";"Ruleta en Vivo";218876106;4521280
2019;"2019.T1";"Febrero";"Ap. Cruzadas";2597347;26815
2019;"2019.T1";"Febrero";"Ap. Dep. de Contrap. Convencionales";189576559;20920413
2019;"2019.T1";"Febrero";"Ap. Dep. de Contrap. en Directo";365530450;20698361
2019;"2019.T1";"Febrero";"Ap. Deportivas Mutuas";2527;327
2019;"2019.T1";"Febrero";"Ap. Hípicas de Contrapartida";6165074;206934
2019;"2019.T1";"Febrero";"Apuestas Hípicas Mutuas";0;0
2019;"2019.T1";"Febrero";"Bingo";7506656;1003257
2019;"2019.T1";"Febrero";"Black Jack";76931442;2033997
2019;"2019.T1";"Febrero";"Concursos";60768;28468
2019;"2019.T1";"Febrero";"Juegos Complementarios";0;0
2019;"2019.T1";"Febrero";"Máquinas de Azar";304122115;11672575
2019;"2019.T1";"Febrero";"Otras Ap. de Contrapartida";5356318;332316
2019;"2019.T1";"Febrero";"Punto y Banca";30748;1393
2019;"2019.T1";"Febrero";"Póquer Cash";92033237;2387735
2019;"2019.T1";"Febrero";"Póquer Torneo";78720769;4411345
2019;"2019.T1";"Febrero";"Ruleta Convencional";108512476;2613639
2019;"2019.T1";"Febrero";"Ruleta en Vivo";219471387;4525736
2019;"2019.T1";"Marzo";"Ap. Cruzadas";2646905;25077
2019;"2019.T1";"Marzo";"Ap. Dep. de Contrap. Convencionales";190878048;12778460
2019;"2019.T1";"Marzo";"Ap. Dep. de Contrap. en Directo";419028221;18646419
2019;"2019.T1";"Marzo";"Ap. Deportivas Mutuas";2650;957
2019;"2019.T1";"Marzo";"Ap. Hípicas de Contrapartida";7626889;265896
2019;"2019.T1";"Marzo";"Apuestas Hípicas Mutuas";0;0
2019;"2019.T1";"Marzo";"Bingo";8150824;1094325
2019;"2019.T1";"Marzo";"Black Jack";92442313;2173389
2019;"2019.T1";"Marzo";"Concursos";82560;45547
2019;"2019.T1";"Marzo";"Juegos Complementarios";0;0
2019;"2019.T1";"Marzo";"Máquinas de Azar";343817331;13821270
2019;"2019.T1";"Marzo";"Otras Ap. de Contrapartida";4950049;339913
2019;"2019.T1";"Marzo";"Punto y Banca";37215;732
2019;"2019.T1";"Marzo";"Póquer Cash";102473676;2511297
2019;"2019.T1";"Marzo";"Póquer Torneo";81445790;4396121
2019;"2019.T1";"Marzo";"Ruleta Convencional";112454094;2850023
2019;"2019.T1";"Marzo";"Ruleta en Vivo";229082465;5485274
2019;"2019.T2";"Abril";"Ap. Cruzadas";2969451;24179
2019;"2019.T2";"Abril";"Ap. Dep. de Contrap. Convencionales";200751037;13369782
2019;"2019.T2";"Abril";"Ap. Dep. de Contrap. en Directo";440044125;20191102
2019;"2019.T2";"Abril";"Ap. Deportivas Mutuas";2108;393
2019;"2019.T2";"Abril";"Ap. Hípicas de Contrapartida";7470704;436151
2019;"2019.T2";"Abril";"Apuestas Hípicas Mutuas";0;0
2019;"2019.T2";"Abril";"Bingo";8016754;1045183
2019;"2019.T2";"Abril";"Black Jack";76534798;1830083
2019;"2019.T2";"Abril";"Concursos";64913;34513
2019;"2019.T2";"Abril";"Juegos Complementarios";0;0
2019;"2019.T2";"Abril";"Máquinas de Azar";337284897;13206785
2019;"2019.T2";"Abril";"Otras Ap. de Contrapartida";1388529;124167
2019;"2019.T2";"Abril";"Punto y Banca";30858;-483
2019;"2019.T2";"Abril";"Póquer Cash";100070946;2423443
2019;"2019.T2";"Abril";"Póquer Torneo";81074714;3891359
2019;"2019.T2";"Abril";"Ruleta Convencional";99464435;2638934
2019;"2019.T2";"Abril";"Ruleta en Vivo";219722953;4994084
2019;"2019.T2";"Mayo";"Ap. Cruzadas";2127278;11536
2019;"2019.T2";"Mayo";"Ap. Dep. de Contrap. Convencionales";198923478;8098445
2019;"2019.T2";"Mayo";"Ap. Dep. de Contrap. en Directo";388154624;18718187
2019;"2019.T2";"Mayo";"Ap. Deportivas Mutuas";1649;379
2019;"2019.T2";"Mayo";"Ap. Hípicas de Contrapartida";8632292;405310
2019;"2019.T2";"Mayo";"Apuestas Hípicas Mutuas";0;0
2019;"2019.T2";"Mayo";"Bingo";7523907;990390
2019;"2019.T2";"Mayo";"Black Jack";82715911;2081235
2019;"2019.T2";"Mayo";"Concursos";545685;410349
2019;"2019.T2";"Mayo";"Juegos Complementarios";0;0
2019;"2019.T2";"Mayo";"Máquinas de Azar";348426859;13226572
2019;"2019.T2";"Mayo";"Otras Ap. de Contrapartida";3594197;199825
2019;"2019.T2";"Mayo";"Punto y Banca";73201;775
2019;"2019.T2";"Mayo";"Póquer Cash";99970899;2458752
2019;"2019.T2";"Mayo";"Póquer Torneo";75153916;4094053
2019;"2019.T2";"Mayo";"Ruleta Convencional";123659028;2090352
2019;"2019.T2";"Mayo";"Ruleta en Vivo";232179060;5184102
2019;"2019.T2";"Junio";"Ap. Cruzadas";1744755;9984
2019;"2019.T2";"Junio";"Ap. Dep. de Contrap. Convencionales";167056612;5979471
2019;"2019.T2";"Junio";"Ap. Dep. de Contrap. en Directo";329167313;17373618
2019;"2019.T2";"Junio";"Ap. Deportivas Mutuas";1372;322
2019;"2019.T2";"Junio";"Ap. Hípicas de Contrapartida";8716019;588532
2019;"2019.T2";"Junio";"Apuestas Hípicas Mutuas";0;0
2019;"2019.T2";"Junio";"Bingo";7511668;989930
2019;"2019.T2";"Junio";"Black Jack";72770406;2062331
2019;"2019.T2";"Junio";"Concursos";65352;25244
2019;"2019.T2";"Junio";"Juegos Complementarios";0;0
2019;"2019.T2";"Junio";"Máquinas de Azar";361274550;13353443
2019;"2019.T2";"Junio";"Otras Ap. de Contrapartida";6564220;500795
2019;"2019.T2";"Junio";"Punto y Banca";14426;754
2019;"2019.T2";"Junio";"Póquer Cash";96803563;2446528
2019;"2019.T2";"Junio";"Póquer Torneo";72734620;4041109
2019;"2019.T2";"Junio";"Ruleta Convencional";104895893;2701233
2019;"2019.T2";"Junio";"Ruleta en Vivo";221889308;5169050
2019;"2019.T3";"Julio";"Ap. Cruzadas";1592481;9771
2019;"2019.T3";"Julio";"Ap. Dep. de Contrap. Convencionales";134583416;10364132
2019;"2019.T3";"Julio";"Ap. Dep. de Contrap. en Directo";324891483;17416089
2019;"2019.T3";"Julio";"Ap. Deportivas Mutuas";351;105
2019;"2019.T3";"Julio";"Ap. Hípicas de Contrapartida";9066352;458707
2019;"2019.T3";"Julio";"Apuestas Hípicas Mutuas";0;0
2019;"2019.T3";"Julio";"Bingo";7820021;1043838
2019;"2019.T3";"Julio";"Black Jack";68417271;1632679
2019;"2019.T3";"Julio";"Concursos";515345;403345
2019;"2019.T3";"Julio";"Juegos Complementarios";0;0
2019;"2019.T3";"Julio";"Máquinas de Azar";390560237;14343129
2019;"2019.T3";"Julio";"Otras Ap. de Contrapartida";6341278;460897
2019;"2019.T3";"Julio";"Punto y Banca";32909;-103
2019;"2019.T3";"Julio";"Póquer Cash";95495710;2146614
2019;"2019.T3";"Julio";"Póquer Torneo";75234247;4119260
2019;"2019.T3";"Julio";"Ruleta Convencional";91907577;2386618
2019;"2019.T3";"Julio";"Ruleta en Vivo";220358358;4945356
2019;"2019.T3";"Agosto";"Ap. Cruzadas";2069221;13434
2019;"2019.T3";"Agosto";"Ap. Dep. de Contrap. Convencionales";173113271;16116316
2019;"2019.T3";"Agosto";"Ap. Dep. de Contrap. en Directo";362961066;18395480
2019;"2019.T3";"Agosto";"Ap. Deportivas Mutuas";3588;1018
2019;"2019.T3";"Agosto";"Ap. Hípicas de Contrapartida";9162821;512348
2019;"2019.T3";"Agosto";"Apuestas Hípicas Mutuas";0;0
2019;"2019.T3";"Agosto";"Bingo";8170967;1100962
2019;"2019.T3";"Agosto";"Black Jack";68184834;1775070
2019;"2019.T3";"Agosto";"Concursos";344481;271481
2019;"2019.T3";"Agosto";"Juegos Complementarios";0;0
2019;"2019.T3";"Agosto";"Máquinas de Azar";372074263;10773371
2019;"2019.T3";"Agosto";"Otras Ap. de Contrapartida";6335555;424576
2019;"2019.T3";"Agosto";"Punto y Banca";11379;-339
2019;"2019.T3";"Agosto";"Póquer Cash";100797121;2269020
2019;"2019.T3";"Agosto";"Póquer Torneo";74414601;3885254
2019;"2019.T3";"Agosto";"Ruleta Convencional";104972767;2552510
2019;"2019.T3";"Agosto";"Ruleta en Vivo";246176911;5027059
2019;"2019.T3";"Septiembre";"Ap. Cruzadas";2297664;13490
2019;"2019.T3";"Septiembre";"Ap. Dep. de Contrap. Convencionales";211568040;13652160
2019;"2019.T3";"Septiembre";"Ap. Dep. de Contrap. en Directo";384273055;22051026
2019;"2019.T3";"Septiembre";"Ap. Deportivas Mutuas";5237;1525
2019;"2019.T3";"Septiembre";"Ap. Hípicas de Contrapartida";8859047;438280
2019;"2019.T3";"Septiembre";"Apuestas Hípicas Mutuas";0;0
2019;"2019.T3";"Septiembre";"Bingo";7756385;1031231
2019;"2019.T3";"Septiembre";"Black Jack";83680495;1946992
2019;"2019.T3";"Septiembre";"Concursos";87233;51597
2019;"2019.T3";"Septiembre";"Juegos Complementarios";0;0
2019;"2019.T3";"Septiembre";"Máquinas de Azar";356577266;13310342
2019;"2019.T3";"Septiembre";"Otras Ap. de Contrapartida";6005474;440640
2019;"2019.T3";"Septiembre";"Punto y Banca";20071;630
2019;"2019.T3";"Septiembre";"Póquer Cash";104142280;2545055
2019;"2019.T3";"Septiembre";"Póquer Torneo";89144057;5512609
2019;"2019.T3";"Septiembre";"Ruleta Convencional";99504473;2137689
2019;"2019.T3";"Septiembre";"Ruleta en Vivo";258562644;5758666
2019;"2019.T4";"Octubre";"Ap. Cruzadas";1339166;15637
2019;"2019.T4";"Octubre";"Ap. Dep. de Contrap. Convencionales";223655196;10741181
2019;"2019.T4";"Octubre";"Ap. Dep. de Contrap. en Directo";398288683;18584632
2019;"2019.T4";"Octubre";"Ap. Deportivas Mutuas";2420;-1670
2019;"2019.T4";"Octubre";"Ap. Hípicas de Contrapartida";9374935;357702
2019;"2019.T4";"Octubre";"Apuestas Hípicas Mutuas";0;0
2019;"2019.T4";"Octubre";"Bingo";8122949;1060040
2019;"2019.T4";"Octubre";"Black Jack";78155245;1742642
2019;"2019.T4";"Octubre";"Concursos";261480;177908
2019;"2019.T4";"Octubre";"Juegos Complementarios";0;0
2019;"2019.T4";"Octubre";"Máquinas de Azar";356994357;14113307
2019;"2019.T4";"Octubre";"Otras Ap. de Contrapartida";7206833;498635
2019;"2019.T4";"Octubre";"Punto y Banca";13686;245
2019;"2019.T4";"Octubre";"Póquer Cash";101796667;2285344
2019;"2019.T4";"Octubre";"Póquer Torneo";87990488;4433720
2019;"2019.T4";"Octubre";"Ruleta Convencional";104639803;2402854
2019;"2019.T4";"Octubre";"Ruleta en Vivo";258849303;5118347
2019;"2019.T4";"Noviembre";"Ap. Cruzadas";1424422;16974
2019;"2019.T4";"Noviembre";"Ap. Dep. de Contrap. Convencionales";218031874;9088719
2019;"2019.T4";"Noviembre";"Ap. Dep. de Contrap. en Directo";377446547;18695015
2019;"2019.T4";"Noviembre";"Ap. Deportivas Mutuas";4079;-2893
2019;"2019.T4";"Noviembre";"Ap. Hípicas de Contrapartida";9571067;293968
2019;"2019.T4";"Noviembre";"Apuestas Hípicas Mutuas";0;0
2019;"2019.T4";"Noviembre";"Bingo";8027235;1064665
2019;"2019.T4";"Noviembre";"Black Jack";86451115;1736500
2019;"2019.T4";"Noviembre";"Concursos";523547;404595
2019;"2019.T4";"Noviembre";"Juegos Complementarios";0;0
2019;"2019.T4";"Noviembre";"Máquinas de Azar";359305136;13159853
2019;"2019.T4";"Noviembre";"Otras Ap. de Contrapartida";6404620;454291
2019;"2019.T4";"Noviembre";"Punto y Banca";17381;491
2019;"2019.T4";"Noviembre";"Póquer Cash";96720609;2209045
2019;"2019.T4";"Noviembre";"Póquer Torneo";86268696;4045137
2019;"2019.T4";"Noviembre";"Ruleta Convencional";97986377;2466342
2019;"2019.T4";"Noviembre";"Ruleta en Vivo";269218038;5552792
2019;"2019.T4";"Diciembre";"Ap. Cruzadas";1342160;16393
2019;"2019.T4";"Diciembre";"Ap. Dep. de Contrap. Convencionales";221592627;12002709
2019;"2019.T4";"Diciembre";"Ap. Dep. de Contrap. en Directo";355478678;18073539
2019;"2019.T4";"Diciembre";"Ap. Deportivas Mutuas";3428;-5011
2019;"2019.T4";"Diciembre";"Ap. Hípicas de Contrapartida";9011951;425575
2019;"2019.T4";"Diciembre";"Apuestas Hípicas Mutuas";0;0
2019;"2019.T4";"Diciembre";"Bingo";8953027;1154109
2019;"2019.T4";"Diciembre";"Black Jack";82138525;2049401
2019;"2019.T4";"Diciembre";"Concursos";56436;25871
2019;"2019.T4";"Diciembre";"Juegos Complementarios";0;0
2019;"2019.T4";"Diciembre";"Máquinas de Azar";414037797;14217056
2019;"2019.T4";"Diciembre";"Otras Ap. de Contrapartida";6686359;432499
2019;"2019.T4";"Diciembre";"Punto y Banca";7734;388
2019;"2019.T4";"Diciembre";"Póquer Cash";110171755;2362158
2019;"2019.T4";"Diciembre";"Póquer Torneo";88360434;4703767
2019;"2019.T4";"Diciembre";"Ruleta Convencional";109616576;2478024
2019;"2019.T4";"Diciembre";"Ruleta en Vivo";316222246;6620673
2020;"2020.T1";"Enero";"Ap. Cruzadas";1302992;15989
2020;"2020.T1";"Enero";"Ap. Dep. de Contrap. Convencionales";208572384;16957148
2020;"2020.T1";"Enero";"Ap. Dep. de Contrap. en Directo";354132712;25665136
2020;"2020.T1";"Enero";"Ap. Deportivas Mutuas";3671;-2360
2020;"2020.T1";"Enero";"Ap. Hípicas de Contrapartida";8467736;261762
2020;"2020.T1";"Enero";"Apuestas Hípicas Mutuas";0;0
2020;"2020.T1";"Enero";"Bingo";8673566;1165589
2020;"2020.T1";"Enero";"Black Jack";80972004;1738141
2020;"2020.T1";"Enero";"Concursos";896382;760966
2020;"2020.T1";"Enero";"Juegos Complementarios";0;0
2020;"2020.T1";"Enero";"Máquinas de Azar";355304568;14327538
2020;"2020.T1";"Enero";"Otras Ap. de Contrapartida";6397334;439408
2020;"2020.T1";"Enero";"Punto y Banca";10972;433
2020;"2020.T1";"Enero";"Póquer Cash";106828303;2281466
2020;"2020.T1";"Enero";"Póquer Torneo";98792161;5225066
2020;"2020.T1";"Enero";"Ruleta Convencional";111647511;2483935
2020;"2020.T1";"Enero";"Ruleta en Vivo";269015102;6506295
2020;"2020.T1";"Febrero";"Ap. Cruzadas";1396067;16711
2020;"2020.T1";"Febrero";"Ap. Dep. de Contrap. Convencionales";210442280;18820614
2020;"2020.T1";"Febrero";"Ap. Dep. de Contrap. en Directo";351386636;20742160
2020;"2020.T1";"Febrero";"Ap. Deportivas Mutuas";5569;-2593
2020;"2020.T1";"Febrero";"Ap. Hípicas de Contrapartida";7531258;298809
2020;"2020.T1";"Febrero";"Apuestas Hípicas Mutuas";0;0
2020;"2020.T1";"Febrero";"Bingo";8029296;1022006
2020;"2020.T1";"Febrero";"Black Jack";74456875;1807656
2020;"2020.T1";"Febrero";"Concursos";602406;464656
2020;"2020.T1";"Febrero";"Juegos Complementarios";0;0
2020;"2020.T1";"Febrero";"Máquinas de Azar";340124642;13632509
2020;"2020.T1";"Febrero";"Otras Ap. de Contrapartida";7054553;343141
2020;"2020.T1";"Febrero";"Punto y Banca";5563;-642
2020;"2020.T1";"Febrero";"Póquer Cash";99136521;2169324
2020;"2020.T1";"Febrero";"Póquer Torneo";87352771;4351519
2020;"2020.T1";"Febrero";"Ruleta Convencional";96590362;2518742
2020;"2020.T1";"Febrero";"Ruleta en Vivo";253807336;6476748
2020;"2020.T1";"Marzo";"Ap. Cruzadas";817927;9740
2020;"2020.T1";"Marzo";"Ap. Dep. de Contrap. Convencionales";105616760;10480609
2020;"2020.T1";"Marzo";"Ap. Dep. de Contrap. en Directo";261766710;14899966
2020;"2020.T1";"Marzo";"Ap. Deportivas Mutuas";2016;1388
2020;"2020.T1";"Marzo";"Ap. Hípicas de Contrapartida";8143037;570690
2020;"2020.T1";"Marzo";"Apuestas Hípicas Mutuas";0;0
2020;"2020.T1";"Marzo";"Bingo";10759047;1499198
2020;"2020.T1";"Marzo";"Black Jack";90999035;1750590
2020;"2020.T1";"Marzo";"Concursos";803500;649547
2020;"2020.T1";"Marzo";"Juegos Complementarios";0;0
2020;"2020.T1";"Marzo";"Máquinas de Azar";407822786;15321014
2020;"2020.T1";"Marzo";"Otras Ap. de Contrapartida";12581538;1052453
2020;"2020.T1";"Marzo";"Punto y Banca";19887;822
2020;"2020.T1";"Marzo";"Póquer Cash";169045203;3634646
2020;"2020.T1";"Marzo";"Póquer Torneo";145074550;6538144
2020;"2020.T1";"Marzo";"Ruleta Convencional";118489919;3132070
2020;"2020.T1";"Marzo";"Ruleta en Vivo";323229027;7851770
2020;"2020.T2";"Abril";"Ap. Cruzadas";191570;2171
2020;"2020.T2";"Abril";"Ap. Dep. de Contrap. Convencionales";42788335;2711172
2020;"2020.T2";"Abril";"Ap. Dep. de Contrap. en Directo";162948240;9277556
2020;"2020.T2";"Abril";"Ap. Deportivas Mutuas";14;-60
2020;"2020.T2";"Abril";"Ap. Hípicas de Contrapartida";5514911;646313
2020;"2020.T2";"Abril";"Apuestas Hípicas Mutuas";0;0
2020;"2020.T2";"Abril";"Bingo";11704974;1854812
2020;"2020.T2";"Abril";"Black Jack";91917993;2228312
2020;"2020.T2";"Abril";"Concursos";1109469;949469
2020;"2020.T2";"Abril";"Juegos Complementarios";0;0
2020;"2020.T2";"Abril";"Máquinas de Azar";406121822;17204684
2020;"2020.T2";"Abril";"Otras Ap. de Contrapartida";16557922;1263645
2020;"2020.T2";"Abril";"Punto y Banca";30227;1028
2020;"2020.T2";"Abril";"Póquer Cash";186299163;5634145
2020;"2020.T2";"Abril";"Póquer Torneo";161114205;11482630
2020;"2020.T2";"Abril";"Ruleta Convencional";117473072;3287236
2020;"2020.T2";"Abril";"Ruleta en Vivo";351268543;9235148
2020;"2020.T2";"Mayo";"Ap. Cruzadas";336992;3959
2020;"2020.T2";"Mayo";"Ap. Dep. de Contrap. Convencionales";84751052;6081383
2020;"2020.T2";"Mayo";"Ap. Dep. de Contrap. en Directo";230248687;12326860
2020;"2020.T2";"Mayo";"Ap. Deportivas Mutuas";586;195
2020;"2020.T2";"Mayo";"Ap. Hípicas de Contrapartida";5334009;701021
2020;"2020.T2";"Mayo";"Apuestas Hípicas Mutuas";19338;5542
2020;"2020.T2";"Mayo";"Bingo";11026326;1782705
2020;"2020.T2";"Mayo";"Black Jack";91553946;2422861
2020;"2020.T2";"Mayo";"Concursos";1303824;1090824
2020;"2020.T2";"Mayo";"Juegos Complementarios";0;0
2020;"2020.T2";"Mayo";"Máquinas de Azar";426367031;17763002
2020;"2020.T2";"Mayo";"Otras Ap. de Contrapartida";13390055;533056
2020;"2020.T2";"Mayo";"Punto y Banca";67413;1106
2020;"2020.T2";"Mayo";"Póquer Cash";140147176;4371379
2020;"2020.T2";"Mayo";"Póquer Torneo";123398040;8838271
2020;"2020.T2";"Mayo";"Ruleta Convencional";107355551;2927090
2020;"2020.T2";"Mayo";"Ruleta en Vivo";360785600;9962421
2020;"2020.T2";"Junio";"Ap. Cruzadas";1342609;15313
2020;"2020.T2";"Junio";"Ap. Dep. de Contrap. Convencionales";161334796;14993993
2020;"2020.T2";"Junio";"Ap. Dep. de Contrap. en Directo";305379584;18314460
2020;"2020.T2";"Junio";"Ap. Deportivas Mutuas";4089;-564
2020;"2020.T2";"Junio";"Ap. Hípicas de Contrapartida";10932128;370069
2020;"2020.T2";"Junio";"Apuestas Hípicas Mutuas";222042;28820
2020;"2020.T2";"Junio";"Bingo";9510000;1410751
2020;"2020.T2";"Junio";"Black Jack";82138311;1967078
2020;"2020.T2";"Junio";"Concursos";2241800;1875800
2020;"2020.T2";"Junio";"Juegos Complementarios";0;0
2020;"2020.T2";"Junio";"Máquinas de Azar";405391759;16974494
2020;"2020.T2";"Junio";"Otras Ap. de Contrapartida";12376797;875046
2020;"2020.T2";"Junio";"Punto y Banca";43208;871
2020;"2020.T2";"Junio";"Póquer Cash";101045096;2617256
2020;"2020.T2";"Junio";"Póquer Torneo";93538735;5253712
2020;"2020.T2";"Junio";"Ruleta Convencional";92791832;1836333
2020;"2020.T2";"Junio";"Ruleta en Vivo";324372703;7773075
2020;"2020.T3";"Julio";"Ap. Cruzadas";2074391;23723
2020;"2020.T3";"Julio";"Ap. Dep. de Contrap. Convencionales";185860877;14213106
2020;"2020.T3";"Julio";"Ap. Dep. de Contrap. en Directo";319542122;18085956
2020;"2020.T3";"Julio";"Ap. Deportivas Mutuas";2744;-2921
2020;"2020.T3";"Julio";"Ap. Hípicas de Contrapartida";15395103;429133
2020;"2020.T3";"Julio";"Apuestas Hípicas Mutuas";233318;27511
2020;"2020.T3";"Julio";"Bingo";9426668;1280536
2020;"2020.T3";"Julio";"Black Jack";82756466;1898447
2020;"2020.T3";"Julio";"Concursos";748272;475513
2020;"2020.T3";"Julio";"Juegos Complementarios";0;0
2020;"2020.T3";"Julio";"Máquinas de Azar";440627774;15882554
2020;"2020.T3";"Julio";"Otras Ap. de Contrapartida";11710107;704453
2020;"2020.T3";"Julio";"Punto y Banca";1569;5
2020;"2020.T3";"Julio";"Póquer Cash";97893917;2250382
2020;"2020.T3";"Julio";"Póquer Torneo";89832735;5473165
2020;"2020.T3";"Julio";"Ruleta Convencional";82117852;2230025
2020;"2020.T3";"Julio";"Ruleta en Vivo";302445439;6892954
2020;"2020.T3";"Agosto";"Ap. Cruzadas";1083530;13173
2020;"2020.T3";"Agosto";"Ap. Dep. de Contrap. Convencionales";216549990;7468085
2020;"2020.T3";"Agosto";"Ap. Dep. de Contrap. en Directo";393291790;17008430
2020;"2020.T3";"Agosto";"Ap. Deportivas Mutuas";895;764
2020;"2020.T3";"Agosto";"Ap. Hípicas de Contrapartida";19590629;-959789
2020;"2020.T3";"Agosto";"Apuestas Hípicas Mutuas";286094;44482
2020;"2020.T3";"Agosto";"Bingo";9542180;1561958
2020;"2020.T3";"Agosto";"Black Jack";86784774;2016486
2020;"2020.T3";"Agosto";"Concursos";441947;321947
2020;"2020.T3";"Agosto";"Juegos Complementarios";0;0
2020;"2020.T3";"Agosto";"Máquinas de Azar";442856580;17255033
2020;"2020.T3";"Agosto";"Otras Ap. de Contrapartida";12515719;744310
2020;"2020.T3";"Agosto";"Punto y Banca";4203;170
2020;"2020.T3";"Agosto";"Póquer Cash";106142174;2231903
2020;"2020.T3";"Agosto";"Póquer Torneo";99063880;5439648
2020;"2020.T3";"Agosto";"Ruleta Convencional";86518825;1880511
2020;"2020.T3";"Agosto";"Ruleta en Vivo";317244276;8023031
2020;"2020.T3";"Septiembre";"Ap. Cruzadas";1107128;16008
2020;"2020.T3";"Septiembre";"Ap. Dep. de Contrap. Convencionales";269397197;7509239
2020;"2020.T3";"Septiembre";"Ap. Dep. de Contrap. en Directo";452977311;17558039
2020;"2020.T3";"Septiembre";"Ap. Deportivas Mutuas";1574;467
2020;"2020.T3";"Septiembre";"Ap. Hípicas de Contrapartida";26715394;-773678
2020;"2020.T3";"Septiembre";"Apuestas Hípicas Mutuas";377277;23138
2020;"2020.T3";"Septiembre";"Bingo";8375355;1050708
2020;"2020.T3";"Septiembre";"Black Jack";98304809;1952968
2020;"2020.T3";"Septiembre";"Concursos";512060;353024
2020;"2020.T3";"Septiembre";"Juegos Complementarios";0;0
2020;"2020.T3";"Septiembre";"Máquinas de Azar";449761231;14609524
2020;"2020.T3";"Septiembre";"Otras Ap. de Contrapartida";10400860;740398
2020;"2020.T3";"Septiembre";"Punto y Banca";4177;-84
2020;"2020.T3";"Septiembre";"Póquer Cash";106628366;2007955
2020;"2020.T3";"Septiembre";"Póquer Torneo";110014728;5558532
2020;"2020.T3";"Septiembre";"Ruleta Convencional";84825298;2081673
2020;"2020.T3";"Septiembre";"Ruleta en Vivo";338883251;7085584
2020;"2020.T4";"Octubre";"Ap. Cruzadas";1577090;21983
2020;"2020.T4";"Octubre";"Ap. Dep. de Contrap. Convencionales";302621358;22594638
2020;"2020.T4";"Octubre";"Ap. Dep. de Contrap. en Directo";407579371;23134368
2020;"2020.T4";"Octubre";"Ap. Deportivas Mutuas";1823;-1428
2020;"2020.T4";"Octubre";"Ap. Hípicas de Contrapartida";31799270;-823410
2020;"2020.T4";"Octubre";"Apuestas Hípicas Mutuas";427269;27460
